MMSI,shipType,shipTypeSpecific
372030000,Cargo,General Cargo
372091000,Cargo,General Cargo
372098000,Cargo,General Cargo
372174000,Cargo,General Cargo
372176000,Cargo,General Cargo
372182000,Cargo,General Cargo
372193000,Cargo,General Cargo
372212000,Cargo,General Cargo
372259000,Cargo,General Cargo
372295000,Cargo,General Cargo
372296000,Cargo,General Cargo
372371000,Cargo,General Cargo
372386000,Cargo,General Cargo
372404000,Cargo,General Cargo
372426000,Cargo,General Cargo
372504000,Cargo,General Cargo
372697000,Cargo,General Cargo
372837000,Cargo,General Cargo
372918000,Cargo,General Cargo
372920000,Cargo,General Cargo
372946000,Cargo,General Cargo
372951000,Cargo,General Cargo
373016000,Cargo,General Cargo
373086000,Cargo,General Cargo
373158000,Cargo,General Cargo
373185000,Cargo,General Cargo
373211000,Cargo,General Cargo
373237000,Cargo,General Cargo
373251000,Cargo,General Cargo
373276000,Cargo,General Cargo
373364000,Cargo,General Cargo
373402000,Cargo,General Cargo
373422000,Cargo,General Cargo
373424000,Cargo,General Cargo
373463000,Cargo,General Cargo
373471000,Cargo,General Cargo
373484000,Cargo,General Cargo
373507000,Cargo,General Cargo
373541000,Cargo,General Cargo
373550000,Cargo,General Cargo
373551000,Cargo,General Cargo
373636000,Cargo,General Cargo
373639000,Cargo,General Cargo
373671000,Cargo,General Cargo
373809000,Cargo,General Cargo
374040000,Cargo,General Cargo
374045000,Cargo,General Cargo
374050000,Cargo,General Cargo
374071000,Cargo,General Cargo
374087000,Cargo,General Cargo
374130000,Cargo,General Cargo
374202000,Cargo,General Cargo
374243000,Cargo,General Cargo
374281000,Cargo,General Cargo
374300000,Cargo,General Cargo
374312000,Cargo,General Cargo
374321000,Cargo,General Cargo
374331000,Cargo,General Cargo
374343000,Cargo,General Cargo
374352000,Cargo,General Cargo
374357000,Cargo,General Cargo
374367000,Cargo,General Cargo
374436000,Cargo,General Cargo
374452000,Cargo,General Cargo
374456000,Cargo,General Cargo
374469000,Cargo,General Cargo
374477000,Cargo,General Cargo
374488000,Cargo,General Cargo
374499000,Cargo,General Cargo
374523000,Cargo,General Cargo
374538000,Cargo,General Cargo
374552000,Cargo,General Cargo
374608000,Cargo,General Cargo
374676000,Cargo,General Cargo
374732000,Cargo,General Cargo
374742000,Cargo,General Cargo
374760000,Cargo,General Cargo
374761000,Cargo,General Cargo
374779000,Cargo,General Cargo
374824000,Cargo,General Cargo
374873000,Cargo,General Cargo
374911000,Cargo,General Cargo
374918000,Cargo,General Cargo
374934000,Cargo,General Cargo
374999000,Cargo,General Cargo
375093000,Cargo,General Cargo
375166000,Cargo,General Cargo
375241000,Cargo,General Cargo
375494000,Cargo,General Cargo
375854000,Cargo,General Cargo
376245000,Cargo,General Cargo
376304000,Cargo,General Cargo
377221000,Cargo,General Cargo
377602000,Cargo,General Cargo
377772000,Cargo,General Cargo
378113155,Cargo,General Cargo
412118000,Cargo,General Cargo
413471050,Cargo,General Cargo
413471960,Cargo,General Cargo
413479970,Cargo,General Cargo
423012100,Cargo,General Cargo
423029100,Cargo,General Cargo
423035100,Cargo,General Cargo
423039100,Cargo,General Cargo
423047100,Cargo,General Cargo
423056100,Cargo,General Cargo
423059100,Cargo,General Cargo
423096100,Cargo,General Cargo
423394100,Cargo,General Cargo
438031044,Cargo,General Cargo
450542000,Cargo,General Cargo
450552000,Cargo,General Cargo
468392000,Cargo,General Cargo
468393000,Cargo,General Cargo
468421000,Cargo,General Cargo
477040800,Cargo,General Cargo
477045900,Cargo,General Cargo
477108800,Cargo,General Cargo
477160100,Cargo,General Cargo
477243300,Cargo,General Cargo
477312300,Cargo,General Cargo
477387700,Cargo,General Cargo
477624900,Cargo,General Cargo
477641900,Cargo,General Cargo
477748600,Cargo,General Cargo
477818000,Cargo,General Cargo
477982500,Cargo,General Cargo
511009000,Cargo,General Cargo
511100209,Cargo,General Cargo
511100212,Cargo,General Cargo
511100217,Cargo,General Cargo
511100249,Cargo,General Cargo
511100307,Cargo,General Cargo
511100308,Cargo,General Cargo
511100335,Cargo,General Cargo
511100360,Cargo,General Cargo
511100389,Cargo,General Cargo
511100405,Cargo,General Cargo
511100426,Cargo,General Cargo
511100429,Cargo,General Cargo
511100455,Cargo,General Cargo
511100473,Cargo,General Cargo
511100474,Cargo,General Cargo
511100485,Cargo,General Cargo
511100492,Cargo,General Cargo
511100497,Cargo,General Cargo
511100498,Cargo,General Cargo
511100513,Cargo,General Cargo
511100560,Cargo,General Cargo
511255000,Cargo,General Cargo
511273000,Cargo,General Cargo
511302000,Cargo,General Cargo
511326000,Cargo,General Cargo
511336000,Cargo,General Cargo
511367000,Cargo,General Cargo
511370000,Cargo,General Cargo
511372000,Cargo,General Cargo
511434000,Cargo,General Cargo
511518000,Cargo,General Cargo
511625000,Cargo,General Cargo
511658000,Cargo,General Cargo
511942000,Cargo,General Cargo
511963000,Cargo,General Cargo
511968000,Cargo,General Cargo
511986000,Cargo,General Cargo
518100106,Cargo,General Cargo
518100265,Cargo,General Cargo
518100289,Cargo,General Cargo
518100381,Cargo,General Cargo
518559000,Cargo,General Cargo
518790000,Cargo,General Cargo
518791000,Cargo,General Cargo
518857000,Cargo,General Cargo
518914000,Cargo,General Cargo
518915000,Cargo,General Cargo
538004443,Cargo,General Cargo
538004844,Cargo,General Cargo
538004897,Cargo,General Cargo
538004933,Cargo,General Cargo
538005048,Cargo,General Cargo
538005170,Cargo,General Cargo
538005430,Cargo,General Cargo
538006206,Cargo,General Cargo
538006697,Cargo,General Cargo
538006871,Cargo,General Cargo
538007287,Cargo,General Cargo
538007455,Cargo,General Cargo
538007514,Cargo,General Cargo
538007604,Cargo,General Cargo
538007655,Cargo,General Cargo
538007668,Cargo,General Cargo
538007669,Cargo,General Cargo
538007754,Cargo,General Cargo
538007863,Cargo,General Cargo
538007888,Cargo,General Cargo
538007909,Cargo,General Cargo
538007986,Cargo,General Cargo
538007987,Cargo,General Cargo
538007988,Cargo,General Cargo
538007989,Cargo,General Cargo
538007990,Cargo,General Cargo
538008017,Cargo,General Cargo
538008024,Cargo,General Cargo
538008114,Cargo,General Cargo
538008347,Cargo,General Cargo
538008712,Cargo,General Cargo
538008848,Cargo,General Cargo
538008909,Cargo,General Cargo
538009064,Cargo,General Cargo
538009260,Cargo,General Cargo
538009439,Cargo,General Cargo
538009466,Cargo,General Cargo
538009467,Cargo,General Cargo
538009620,Cargo,General Cargo
542457110,Cargo,General Cargo
563109700,Cargo,General Cargo
563933000,Cargo,General Cargo
566846000,Cargo,General Cargo
572907210,Cargo,General Cargo
577005000,Cargo,General Cargo
577054000,Cargo,General Cargo
577127000,Cargo,General Cargo
577249000,Cargo,General Cargo
577268000,Cargo,General Cargo
577271000,Cargo,General Cargo
577273000,Cargo,General Cargo
577285000,Cargo,General Cargo
577288000,Cargo,General Cargo
577302000,Cargo,General Cargo
577355000,Cargo,General Cargo
577391000,Cargo,General Cargo
577397000,Cargo,General Cargo
577398000,Cargo,General Cargo
577404000,Cargo,General Cargo
577408000,Cargo,General Cargo
577414000,Cargo,General Cargo
577418000,Cargo,General Cargo
577423000,Cargo,General Cargo
577448000,Cargo,General Cargo
577453000,Cargo,General Cargo
577454000,Cargo,General Cargo
577455000,Cargo,General Cargo
577469000,Cargo,General Cargo
577471000,Cargo,General Cargo
577473000,Cargo,General Cargo
577474000,Cargo,General Cargo
577478000,Cargo,General Cargo
577481000,Cargo,General Cargo
577489000,Cargo,General Cargo
577490000,Cargo,General Cargo
577491000,Cargo,General Cargo
577492000,Cargo,General Cargo
577500000,Cargo,General Cargo
577504000,Cargo,General Cargo
577505000,Cargo,General Cargo
577507000,Cargo,General Cargo
577514000,Cargo,General Cargo
577515000,Cargo,General Cargo
605066012,Cargo,General Cargo
605086070,Cargo,General Cargo
613002101,Cargo,General Cargo
613003114,Cargo,General Cargo
613003409,Cargo,General Cargo
613003549,Cargo,General Cargo
613003550,Cargo,General Cargo
613003561,Cargo,General Cargo
613003575,Cargo,General Cargo
613003584,Cargo,General Cargo
613003585,Cargo,General Cargo
613003603,Cargo,General Cargo
613003604,Cargo,General Cargo
613003614,Cargo,General Cargo
613003759,Cargo,General Cargo
613003921,Cargo,General Cargo
613401100,Cargo,General Cargo
616409000,Cargo,General Cargo
616884000,Cargo,General Cargo
616886000,Cargo,General Cargo
616999005,Cargo,General Cargo
616999019,Cargo,General Cargo
616999191,Cargo,General Cargo
620010000,Cargo,General Cargo
620021000,Cargo,General Cargo
620050000,Cargo,General Cargo
620065000,Cargo,General Cargo
620081000,Cargo,General Cargo
620088000,Cargo,General Cargo
620133000,Cargo,General Cargo
620139000,Cargo,General Cargo
620145000,Cargo,General Cargo
620148000,Cargo,General Cargo
620226000,Cargo,General Cargo
620262000,Cargo,General Cargo
620281000,Cargo,General Cargo
620282000,Cargo,General Cargo
620360000,Cargo,General Cargo
620363000,Cargo,General Cargo
620382000,Cargo,General Cargo
620454000,Cargo,General Cargo
620480000,Cargo,General Cargo
620499000,Cargo,General Cargo
620555000,Cargo,General Cargo
620558000,Cargo,General Cargo
620651000,Cargo,General Cargo
620656000,Cargo,General Cargo
620660000,Cargo,General Cargo
620679000,Cargo,General Cargo
620711000,Cargo,General Cargo
620720000,Cargo,General Cargo
620743000,Cargo,General Cargo
620745000,Cargo,General Cargo
620769000,Cargo,General Cargo
620793000,Cargo,General Cargo
620839000,Cargo,General Cargo
620843000,Cargo,General Cargo
624016000,Cargo,General Cargo
624019000,Cargo,General Cargo
624021000,Cargo,General Cargo
624022000,Cargo,General Cargo
636012769,Cargo,General Cargo
636012771,Cargo,General Cargo
636012774,Cargo,General Cargo
636013067,Cargo,General Cargo
636013076,Cargo,General Cargo
636015530,Cargo,General Cargo
636015600,Cargo,General Cargo
636015629,Cargo,General Cargo
636015783,Cargo,General Cargo
636015915,Cargo,General Cargo
636016284,Cargo,General Cargo
636016319,Cargo,General Cargo
636016381,Cargo,General Cargo
636016736,Cargo,General Cargo
636016745,Cargo,General Cargo
636016746,Cargo,General Cargo
636016747,Cargo,General Cargo
636017813,Cargo,General Cargo
636018620,Cargo,General Cargo
636018661,Cargo,General Cargo
636018662,Cargo,General Cargo
636018714,Cargo,General Cargo
636018756,Cargo,General Cargo
636018910,Cargo,General Cargo
636019065,Cargo,General Cargo
636019119,Cargo,General Cargo
636019377,Cargo,General Cargo
636019495,Cargo,General Cargo
636019599,Cargo,General Cargo
636019612,Cargo,General Cargo
636019618,Cargo,General Cargo
636020176,Cargo,General Cargo
636020194,Cargo,General Cargo
636020206,Cargo,General Cargo
636020207,Cargo,General Cargo
636020302,Cargo,General Cargo
636020303,Cargo,General Cargo
636020311,Cargo,General Cargo
636020312,Cargo,General Cargo
636020313,Cargo,General Cargo
636020314,Cargo,General Cargo
636020342,Cargo,General Cargo
636020511,Cargo,General Cargo
636020512,Cargo,General Cargo
636020513,Cargo,General Cargo
636020514,Cargo,General Cargo
636020883,Cargo,General Cargo
636021102,Cargo,General Cargo
636092311,Cargo,General Cargo
636092314,Cargo,General Cargo
636092330,Cargo,General Cargo
636092331,Cargo,General Cargo
667001285,Cargo,General Cargo
667001300,Cargo,General Cargo
667001368,Cargo,General Cargo
667001542,Cargo,General Cargo
667001564,Cargo,General Cargo
667001567,Cargo,General Cargo
667001657,Cargo,General Cargo
667001710,Cargo,General Cargo
667001714,Cargo,General Cargo
667001715,Cargo,General Cargo
667001723,Cargo,General Cargo
667001771,Cargo,General Cargo
667001773,Cargo,General Cargo
667001777,Cargo,General Cargo
667001896,Cargo,General Cargo
667001976,Cargo,General Cargo
667001994,Cargo,General Cargo
667005027,Cargo,General Cargo
667005082,Cargo,General Cargo
667005247,Cargo,General Cargo
667021000,Cargo,General Cargo
667022000,Cargo,General Cargo
667509000,Cargo,General Cargo
671016100,Cargo,General Cargo
671029100,Cargo,General Cargo
671032000,Cargo,General Cargo
671043100,Cargo,General Cargo
671051100,Cargo,General Cargo
671062100,Cargo,General Cargo
671073100,Cargo,General Cargo
671108100,Cargo,General Cargo
671155100,Cargo,General Cargo
671182100,Cargo,General Cargo
671204100,Cargo,General Cargo
671208000,Cargo,General Cargo
671208100,Cargo,General Cargo
671211100,Cargo,General Cargo
671214100,Cargo,General Cargo
671216100,Cargo,General Cargo
671222100,Cargo,General Cargo
671266100,Cargo,General Cargo
671277100,Cargo,General Cargo
671303100,Cargo,General Cargo
671304100,Cargo,General Cargo
671310000,Cargo,General Cargo
671319100,Cargo,General Cargo
671338000,Cargo,General Cargo
671346000,Cargo,General Cargo
671436000,Cargo,General Cargo
671446000,Cargo,General Cargo
671480000,Cargo,General Cargo
671500000,Cargo,General Cargo
671505000,Cargo,General Cargo
671577000,Cargo,General Cargo
671643000,Cargo,General Cargo
671697000,Cargo,General Cargo
671782000,Cargo,General Cargo
671853000,Cargo,General Cargo
671954000,Cargo,General Cargo
671975000,Cargo,General Cargo
671978000,Cargo,General Cargo
672296000,Cargo,General Cargo
677010700,Cargo,General Cargo
677013200,Cargo,General Cargo
677017000,Cargo,General Cargo
677019400,Cargo,General Cargo
677023300,Cargo,General Cargo
677033600,Cargo,General Cargo
677040700,Cargo,General Cargo
677041700,Cargo,General Cargo
677043900,Cargo,General Cargo
677054700,Cargo,General Cargo
677072800,Cargo,General Cargo
677073600,Cargo,General Cargo
677075400,Cargo,General Cargo
677075500,Cargo,General Cargo
677075600,Cargo,General Cargo
677080700,Cargo,General Cargo
677090200,Cargo,General Cargo
677092400,Cargo,General Cargo
677096200,Cargo,General Cargo
244870311,Cargo,Heavy Lift Vessel
259733000,Cargo,Heavy Lift Vessel
306157000,Cargo,Heavy Lift Vessel
414101000,Cargo,Heavy Lift Vessel
414225000,Cargo,Heavy Lift Vessel
636016990,Cargo,Heavy Lift Vessel
230601000,Cargo,Heavy Load Carrier
244559000,Cargo,Heavy Load Carrier
244620571,Cargo,Heavy Load Carrier
244810418,Cargo,Heavy Load Carrier
245021000,Cargo,Heavy Load Carrier
245732000,Cargo,Heavy Load Carrier
246715000,Cargo,Heavy Load Carrier
248750000,Cargo,Heavy Load Carrier
273391360,Cargo,Heavy Load Carrier
273391660,Cargo,Heavy Load Carrier
273417670,Cargo,Heavy Load Carrier
273417850,Cargo,Heavy Load Carrier
353817000,Cargo,Heavy Load Carrier
511100502,Cargo,Heavy Load Carrier
207072349,Cargo,Inland Cargo
207261419,Cargo,Inland Cargo
211746100,Cargo,Inland Cargo
238893840,Cargo,Inland Cargo
264162581,Cargo,Inland Cargo
264163453,Cargo,Inland Cargo
267210221,Cargo,Inland Cargo
267210223,Cargo,Inland Cargo
272044700,Cargo,Inland Cargo
279202154,Cargo,Inland Cargo
264162937,Cargo,"Inland, General Cargo maritime"
267210159,Cargo,"Inland, General Cargo maritime"
267210255,Cargo,"Inland, General Cargo maritime"
272167300,Cargo,"Inland, General Cargo maritime"
272183700,Cargo,"Inland, General Cargo maritime"
205365290,Cargo,"Inland, Motor Freighter"
205433390,Cargo,"Inland, Motor Freighter"
207072225,Cargo,"Inland, Motor Freighter"
207072227,Cargo,"Inland, Motor Freighter"
207072248,Cargo,"Inland, Motor Freighter"
207072277,Cargo,"Inland, Motor Freighter"
207072342,Cargo,"Inland, Motor Freighter"
207072346,Cargo,"Inland, Motor Freighter"
207072362,Cargo,"Inland, Motor Freighter"
207072369,Cargo,"Inland, Motor Freighter"
207072386,Cargo,"Inland, Motor Freighter"
207072428,Cargo,"Inland, Motor Freighter"
207150409,Cargo,"Inland, Motor Freighter"
207261217,Cargo,"Inland, Motor Freighter"
207261814,Cargo,"Inland, Motor Freighter"
207261816,Cargo,"Inland, Motor Freighter"
207261819,Cargo,"Inland, Motor Freighter"
207261824,Cargo,"Inland, Motor Freighter"
207261902,Cargo,"Inland, Motor Freighter"
207373000,Cargo,"Inland, Motor Freighter"
